timestamp,lap time,stroke count,stroke type
2023-05-02T23:38:51Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-02T23:39:36Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-02T23:41:20Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-02T23:41:43Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-02T23:43:45Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-02T23:44:42Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-02T23:45:14Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T00:06:28Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T00:08:09Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T00:10:01Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T00:10:35Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T00:36:24Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T03:02:25Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T03:02:56Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T05:42:40Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T14:05:29Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T14:06:13Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T14:32:47Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T14:46:31Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T14:51:40Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T14:52:13Z,00:00:40.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T16:33:51Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T16:36:29Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T17:45:50Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T17:48:02Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T17:48:59Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T17:49:25Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T17:49:59Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T17:50:34Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:00:55Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:01:57Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:02:46Z,00:00:21.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:05:27Z,00:00:33.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:18:30Z,00:00:18.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:18:58Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:20:11Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:21:19Z,00:00:18.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:29:29Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:31:12Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:31:40Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:38:52Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:40:27Z,00:00:35.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T18:41:32Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:03:38Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:03:58Z,00:00:27.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:05:32Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:06:10Z,00:00:40.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:07:07Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:08:55Z,00:00:35.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:10:45Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:11:13Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:17:01Z,00:00:40.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:19:06Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:26:44Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:27:53Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:29:28Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:37:53Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:38:22Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:39:30Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:39:54Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:42:04Z,00:00:18.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T21:54:10Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T22:12:26Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T22:12:49Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T22:13:19Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T22:59:25Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:05:44Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:06:12Z,00:00:36.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:10:16Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:11:51Z,00:00:37.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:12:37Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:42:41Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:50:01Z,00:00:39.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:51:11Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:54:49Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:55:24Z,00:00:40.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-03T23:58:51Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:07:03Z,00:00:38.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:08:37Z,00:00:24.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:09:10Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:09:37Z,00:00:32.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:11:12Z,00:00:24.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:12:39Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:13:15Z,00:00:23.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:14:13Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:15:15Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:16:19Z,00:00:31.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:18:33Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:19:08Z,00:00:24.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:19:44Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:20:31Z,00:00:25.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:21:04Z,00:00:33.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:32:09Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T00:32:47Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T01:14:02Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T02:14:30Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T02:17:42Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T02:18:41Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T02:24:50Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T02:55:15Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T03:18:57Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T03:37:15Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T18:44:08Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T20:05:45Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T20:27:23Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T20:28:27Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T20:32:21Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:08:40Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:10:37Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:11:09Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:11:55Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:14:14Z,00:00:35.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:15:02Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:16:57Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:17:31Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:18:01Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:18:49Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:19:43Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:20:27Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:20:59Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:27:34Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:28:03Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:28:32Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:28:57Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:30:31Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:31:36Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:48:56Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:49:42Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:50:22Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:51:21Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:51:47Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:53:29Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:55:47Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:56:44Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:57:23Z,00:00:37.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-04T23:58:33Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:13:30Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:14:31Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:16:31Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:17:27Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:31:20Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:33:42Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:34:33Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:34:55Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T00:45:53Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:10:42Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:10:53Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:20:25Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:21:11Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:21:37Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:22:23Z,00:00:35.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:23:20Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:24:06Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:24:32Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T01:58:35Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T02:02:31Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T02:13:35Z,00:00:10.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T02:27:26Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T02:42:39Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T02:43:22Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T03:02:35Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T16:06:29Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T16:23:33Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T17:41:58Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T17:55:16Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T17:55:32Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T17:57:54Z,00:00:27.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T17:59:15Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:00:32Z,00:00:34.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:02:08Z,00:00:35.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:03:01Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:04:00Z,00:00:33.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:04:41Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:05:08Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:05:56Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:06:23Z,00:00:09.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:07:58Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:08:12Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:08:33Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:09:32Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:09:47Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:10:15Z,00:00:25.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:12:03Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:12:45Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:13:39Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:14:01Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:14:57Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:22:16Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:23:56Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:24:47Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:25:36Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:26:44Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:28:51Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-05-05T18:35:01Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
