timestamp,lap time,stroke count,stroke type
2023-06-02T17:52:55Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T17:53:18Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T17:54:15Z,00:00:33.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T17:55:17Z,00:00:39.000,20,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T17:56:49Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T17:57:57Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T17:58:42Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:00:02Z,00:00:24.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:00:41Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:01:48Z,00:00:19.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:03:27Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:05:10Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:06:43Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:07:23Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:07:50Z,00:00:28.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:09:13Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:10:17Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:12:06Z,00:00:32.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:17:02Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:17:52Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:18:41Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:19:40Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:20:16Z,00:00:13.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:23:11Z,00:00:28.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:25:55Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:27:06Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T18:28:51Z,00:00:30.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T19:35:54Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T20:08:52Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T20:10:13Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T20:27:34Z,00:00:34.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T20:32:23Z,00:00:52.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-02T21:56:28Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T02:50:45Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T02:51:44Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T02:57:01Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T02:58:10Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T03:01:33Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T03:14:08Z,00:00:27.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T03:41:30Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T16:17:21Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-03T16:34:36Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T02:49:16Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T02:50:36Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T02:52:28Z,00:00:28.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T02:53:56Z,00:00:34.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T02:56:07Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T02:56:50Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T02:57:31Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T02:58:21Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T15:39:02Z,00:00:14.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T17:42:49Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T17:43:10Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T17:46:07Z,00:00:24.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T17:48:17Z,00:00:12.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-04T17:49:10Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T06:04:36Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T06:06:19Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T14:34:17Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T14:54:51Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T14:55:08Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T14:55:43Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T14:58:18Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T15:02:21Z,00:00:16.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T15:20:58Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T17:34:33Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T18:47:41Z,00:00:20.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T18:50:06Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T18:54:00Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T18:54:44Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T18:56:48Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T18:57:28Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T18:58:03Z,00:00:33.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T18:59:43Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:00:09Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:01:22Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:04:17Z,00:00:28.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:05:51Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:06:29Z,00:00:34.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:07:42Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:08:25Z,00:00:45.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:09:27Z,00:00:35.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:11:18Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:13:11Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:15:54Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:17:08Z,00:00:28.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:18:21Z,00:00:39.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:19:48Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:22:59Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:25:58Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:31:37Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:32:19Z,00:00:34.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:33:29Z,00:00:23.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:38:58Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:39:41Z,00:00:23.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:42:44Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:46:42Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:47:10Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:47:58Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:52:29Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:55:07Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T19:58:39Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-05T20:08:32Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-06T02:43:23Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-06T02:49:15Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-06T02:51:29Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-06T15:03:37Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-06T20:28:34Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-06T20:30:26Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-06T20:52:26Z,00:00:27.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:01:34Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:03:33Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:03:48Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:04:09Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:11:53Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:12:17Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:13:27Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:13:57Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:14:21Z,00:00:25.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:15:16Z,00:00:21.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T03:24:08Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T15:09:10Z,00:00:34.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T15:09:49Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T15:10:46Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T15:11:29Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T15:29:01Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T16:17:49Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T17:58:10Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-07T19:32:32Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T03:12:03Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T03:13:25Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T03:15:47Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T15:04:57Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T15:08:04Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T15:09:14Z,00:00:24.000,19,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T16:15:32Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T16:55:48Z,00:00:08.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:45:38Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:45:58Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:46:30Z,00:00:24.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:48:01Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:48:59Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:49:34Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:50:10Z,00:00:25.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:53:25Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:53:46Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:54:21Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:55:13Z,00:00:07.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:56:06Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:57:43Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:58:49Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T17:59:29Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:00:48Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:01:19Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:01:59Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:02:42Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:03:14Z,00:00:23.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:11:20Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:12:43Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:13:14Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:13:34Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:14:24Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:14:56Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:19:22Z,00:00:25.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:19:52Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:21:32Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:22:41Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:26:05Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:27:48Z,00:00:32.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:32:22Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:32:43Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:33:40Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:36:53Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:37:36Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:39:12Z,00:00:49.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:41:37Z,00:00:20.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:42:02Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:42:37Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:43:07Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:43:31Z,00:00:28.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:45:15Z,00:00:24.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T18:49:50Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T19:03:04Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T20:02:55Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T20:11:16Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-08T20:23:22Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-09T03:01:09Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-09T03:01:46Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-09T03:02:58Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-09T03:04:00Z,00:00:47.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-09T14:27:17Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-09T15:50:58Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-09T15:51:31Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T02:35:52Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T15:54:34Z,00:00:15.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T15:55:36Z,00:00:22.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T16:31:55Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T19:18:30Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T19:22:40Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T20:33:52Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T20:34:22Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T20:34:53Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T20:36:34Z,00:00:35.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-10T23:59:06Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-06-11T00:44:34Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
