timestamp,lap time,stroke count,stroke type
2023-07-09T02:37:02Z,00:00:30.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T02:37:42Z,00:00:33.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T02:38:19Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T03:14:00Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T16:25:37Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T16:32:50Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T16:37:50Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T16:38:37Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T16:39:33Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T16:42:13Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T19:19:11Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T19:29:23Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T19:33:42Z,00:00:13.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-09T19:35:20Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T02:05:22Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T02:47:27Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T02:49:10Z,00:00:46.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T03:16:53Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T03:17:11Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T03:27:52Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T03:43:49Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T17:54:37Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T19:00:02Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T19:01:42Z,00:00:13.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T19:02:01Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T19:02:37Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T19:03:21Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T20:39:59Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:33:15Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:33:35Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:35:16Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:35:47Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:36:15Z,00:00:13.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:37:03Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:37:28Z,00:00:30.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:44:17Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:44:45Z,00:00:23.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:45:24Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:47:23Z,00:00:35.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:51:35Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T21:51:54Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:02:35Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:04:09Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:04:36Z,00:00:19.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:05:03Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:05:47Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:06:22Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:09:29Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:10:52Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:11:54Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:15:03Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:21:50Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:22:32Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:31:54Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:32:15Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:33:05Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:34:08Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:44:49Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:51:33Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T22:54:29Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:05:28Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:06:29Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:06:57Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:09:10Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:10:02Z,00:00:46.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:12:58Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:14:49Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:15:16Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:16:27Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:17:27Z,00:00:36.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:18:53Z,00:00:52.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:19:58Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:22:14Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:22:52Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:28:01Z,00:00:25.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:28:49Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:29:16Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:36:10Z,00:00:19.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:40:19Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:41:27Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:44:03Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-10T23:55:24Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T00:30:50Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T02:53:45Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T03:03:51Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T14:56:50Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T14:57:13Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T14:57:54Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T15:00:29Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-11T19:41:00Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T00:15:48Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T01:23:17Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T02:23:17Z,00:00:30.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T03:34:27Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T03:35:00Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T15:14:21Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T16:30:20Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T16:31:30Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T19:04:59Z,00:00:25.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T19:46:20Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:15:19Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:15:38Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:16:24Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:36:26Z,00:00:28.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:37:27Z,00:00:32.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:38:18Z,00:00:18.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:40:28Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:43:42Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:44:04Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:44:28Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:54:29Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:55:06Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T21:56:27Z,00:00:25.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:03:17Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:06:20Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:19:35Z,00:00:39.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:22:17Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:24:59Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:29:00Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:35:17Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:36:31Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:44:37Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:45:06Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:46:20Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T22:47:31Z,00:00:19.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:06:01Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:06:30Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:08:53Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:09:36Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:11:19Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:12:21Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:13:21Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:20:08Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:20:35Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:24:02Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:24:29Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-12T23:46:01Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-13T00:20:21Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-13T00:21:34Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:05:11Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:08:00Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:08:31Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:09:22Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:09:48Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:12:27Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:18:13Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:23:21Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T02:34:17Z,00:00:31.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T03:22:12Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T03:23:15Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T03:26:31Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T03:42:29Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T06:27:58Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T17:10:41Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-14T19:19:04Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T02:36:55Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T02:39:13Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T02:39:47Z,00:00:18.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T02:41:14Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T02:41:42Z,00:00:23.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T02:46:01Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T02:51:35Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T04:06:40Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T19:32:22Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T21:10:45Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-15T21:26:47Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T00:01:10Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T02:14:43Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T02:53:44Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T02:55:43Z,00:00:17.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T02:57:34Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T03:03:28Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T03:05:32Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T03:07:56Z,00:00:31.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T03:08:29Z,00:00:31.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T03:10:31Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T03:45:32Z,00:00:40.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T15:33:52Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T15:35:35Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T15:36:03Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T15:39:44Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T16:20:44Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T16:24:45Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T16:44:43Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T16:46:47Z,00:00:28.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T16:47:56Z,00:00:34.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T16:50:01Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T16:50:39Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T16:51:12Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:01:37Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:09:03Z,00:00:38.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:11:54Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:20:46Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:21:36Z,00:00:32.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:24:25Z,00:00:32.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:25:28Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:27:32Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:29:01Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:30:38Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2023-07-16T17:33:41Z,00:00:32.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
