date_time,heart_zone_id,total_minutes
2023-05-02T17:12,FAT_BURN,1
2023-05-02T17:13,FAT_BURN,1
2023-05-02T17:14,FAT_BURN,1
2023-05-02T17:15,FAT_BURN,1
2023-05-03T07:54,FAT_BURN,1
2023-05-03T08:08,FAT_BURN,1
2023-05-03T10:51,FAT_BURN,1
2023-05-03T10:54,FAT_BURN,1
2023-05-03T10:55,FAT_BURN,1
2023-05-03T11:02,FAT_BURN,1
2023-05-03T11:06,FAT_BURN,1
2023-05-03T11:07,FAT_BURN,1
2023-05-03T11:08,FAT_BURN,1
2023-05-03T11:09,FAT_BURN,1
2023-05-03T11:10,FAT_BURN,1
2023-05-03T11:11,FAT_BURN,1
2023-05-03T11:12,FAT_BURN,1
2023-05-03T11:15,FAT_BURN,1
2023-05-03T11:16,CARDIO,2
2023-05-03T11:17,CARDIO,2
2023-05-03T11:18,CARDIO,2
2023-05-03T11:19,CARDIO,2
2023-05-03T11:20,CARDIO,2
2023-05-03T11:21,CARDIO,2
2023-05-03T11:22,PEAK,2
2023-05-03T11:23,PEAK,2
2023-05-03T11:24,CARDIO,2
2023-05-03T11:25,CARDIO,2
2023-05-03T11:26,CARDIO,2
2023-05-03T11:27,CARDIO,2
2023-05-03T11:28,CARDIO,2
2023-05-03T11:29,FAT_BURN,1
2023-05-03T11:30,FAT_BURN,1
2023-05-03T11:31,CARDIO,2
2023-05-03T11:32,CARDIO,2
2023-05-03T11:33,CARDIO,2
2023-05-03T11:34,FAT_BURN,1
2023-05-03T11:35,FAT_BURN,1
2023-05-03T11:36,FAT_BURN,1
2023-05-03T11:37,FAT_BURN,1
2023-05-03T11:38,FAT_BURN,1
2023-05-03T11:39,FAT_BURN,1
2023-05-03T11:40,FAT_BURN,1
2023-05-03T11:44,FAT_BURN,1
2023-05-03T13:35,FAT_BURN,1
2023-05-03T14:06,FAT_BURN,1
2023-05-03T14:07,FAT_BURN,1
2023-05-03T14:12,FAT_BURN,1
2023-05-03T14:13,FAT_BURN,1
2023-05-03T14:14,FAT_BURN,1
2023-05-03T14:15,FAT_BURN,1
2023-05-03T14:17,FAT_BURN,1
2023-05-03T14:18,FAT_BURN,1
2023-05-03T14:20,FAT_BURN,1
2023-05-03T14:21,FAT_BURN,1
2023-05-03T14:22,FAT_BURN,1
2023-05-03T14:23,FAT_BURN,1
2023-05-03T14:30,FAT_BURN,1
2023-05-03T14:31,FAT_BURN,1
2023-05-03T14:32,FAT_BURN,1
2023-05-03T14:33,FAT_BURN,1
2023-05-03T14:36,FAT_BURN,1
2023-05-03T14:37,FAT_BURN,1
2023-05-03T14:38,FAT_BURN,1
2023-05-03T14:42,FAT_BURN,1
2023-05-03T14:43,FAT_BURN,1
2023-05-03T14:44,FAT_BURN,1
2023-05-03T14:45,FAT_BURN,1
2023-05-03T14:46,FAT_BURN,1
2023-05-03T14:47,FAT_BURN,1
2023-05-03T14:48,FAT_BURN,1
2023-05-03T14:49,FAT_BURN,1
2023-05-03T14:50,FAT_BURN,1
2023-05-03T14:51,FAT_BURN,1
2023-05-03T14:52,FAT_BURN,1
2023-05-03T14:53,FAT_BURN,1
2023-05-03T14:54,FAT_BURN,1
2023-05-03T14:55,FAT_BURN,1
2023-05-03T14:56,FAT_BURN,1
2023-05-03T14:57,FAT_BURN,1
2023-05-03T15:00,FAT_BURN,1
2023-05-03T15:01,FAT_BURN,1
2023-05-03T15:21,FAT_BURN,1
2023-05-03T15:22,FAT_BURN,1
2023-05-03T15:23,FAT_BURN,1
2023-05-03T15:28,FAT_BURN,1
2023-05-03T15:29,FAT_BURN,1
2023-05-03T15:38,FAT_BURN,1
2023-05-03T15:40,CARDIO,2
2023-05-03T15:41,CARDIO,2
2023-05-03T15:42,FAT_BURN,1
2023-05-03T15:47,FAT_BURN,1
2023-05-03T15:49,FAT_BURN,1
2023-05-03T15:50,FAT_BURN,1
2023-05-03T15:53,FAT_BURN,1
2023-05-03T15:56,FAT_BURN,1
2023-05-03T15:57,FAT_BURN,1
2023-05-03T15:59,FAT_BURN,1
2023-05-03T16:00,CARDIO,2
2023-05-03T16:01,CARDIO,2
2023-05-03T16:02,FAT_BURN,1
2023-05-03T16:03,FAT_BURN,1
2023-05-03T16:08,FAT_BURN,1
2023-05-03T16:09,FAT_BURN,1
2023-05-03T16:10,FAT_BURN,1
2023-05-03T16:12,FAT_BURN,1
2023-05-03T16:13,FAT_BURN,1
2023-05-03T16:14,FAT_BURN,1
2023-05-03T16:15,FAT_BURN,1
2023-05-03T16:18,FAT_BURN,1
2023-05-03T16:19,FAT_BURN,1
2023-05-03T16:20,FAT_BURN,1
2023-05-03T16:21,FAT_BURN,1
2023-05-03T16:22,FAT_BURN,1
2023-05-03T16:24,FAT_BURN,1
2023-05-03T16:25,FAT_BURN,1
2023-05-03T16:26,FAT_BURN,1
2023-05-03T16:27,FAT_BURN,1
2023-05-03T16:29,FAT_BURN,1
2023-05-03T16:59,FAT_BURN,1
2023-05-03T17:00,FAT_BURN,1
2023-05-03T17:01,FAT_BURN,1
2023-05-03T17:08,FAT_BURN,1
2023-05-03T17:30,FAT_BURN,1
2023-05-03T17:35,FAT_BURN,1
2023-05-03T17:36,FAT_BURN,1
2023-05-03T17:43,FAT_BURN,1
2023-05-03T18:17,FAT_BURN,1
2023-05-03T18:18,FAT_BURN,1
2023-05-03T18:19,FAT_BURN,1
2023-05-03T18:20,FAT_BURN,1
2023-05-03T19:26,FAT_BURN,1
2023-05-03T19:27,FAT_BURN,1
2023-05-04T16:24,FAT_BURN,1
2023-05-04T16:29,FAT_BURN,1
2023-05-04T16:30,FAT_BURN,1
2023-05-04T16:31,FAT_BURN,1
2023-05-04T16:32,FAT_BURN,1
2023-05-04T16:33,FAT_BURN,1
2023-05-04T16:34,FAT_BURN,1
2023-05-04T16:35,FAT_BURN,1
2023-05-04T16:36,FAT_BURN,1
2023-05-04T16:37,FAT_BURN,1
2023-05-04T16:38,FAT_BURN,1
2023-05-04T16:39,FAT_BURN,1
2023-05-04T16:40,CARDIO,2
2023-05-04T16:41,CARDIO,2
2023-05-04T16:42,CARDIO,2
2023-05-04T16:43,FAT_BURN,1
2023-05-04T16:44,FAT_BURN,1
2023-05-04T16:45,FAT_BURN,1
2023-05-04T16:46,FAT_BURN,1
2023-05-04T16:48,FAT_BURN,1
2023-05-04T16:49,FAT_BURN,1
2023-05-04T16:50,FAT_BURN,1
2023-05-04T16:51,FAT_BURN,1
2023-05-04T16:52,FAT_BURN,1
2023-05-04T16:53,FAT_BURN,1
2023-05-04T16:54,FAT_BURN,1
2023-05-04T16:55,FAT_BURN,1
2023-05-04T16:56,FAT_BURN,1
2023-05-04T16:57,FAT_BURN,1
2023-05-04T16:58,FAT_BURN,1
2023-05-04T16:59,FAT_BURN,1
2023-05-04T17:01,FAT_BURN,1
2023-05-04T17:02,FAT_BURN,1
2023-05-04T17:03,FAT_BURN,1
2023-05-04T17:04,FAT_BURN,1
2023-05-04T17:06,FAT_BURN,1
2023-05-04T17:07,FAT_BURN,1
2023-05-04T17:08,FAT_BURN,1
2023-05-04T17:11,FAT_BURN,1
2023-05-04T17:12,FAT_BURN,1
2023-05-04T17:17,FAT_BURN,1
2023-05-04T17:18,FAT_BURN,1
2023-05-04T17:19,FAT_BURN,1
2023-05-04T17:20,FAT_BURN,1
2023-05-04T17:21,FAT_BURN,1
2023-05-04T17:22,FAT_BURN,1
2023-05-04T17:23,CARDIO,2
2023-05-04T17:24,CARDIO,2
2023-05-04T17:25,CARDIO,2
2023-05-04T17:26,FAT_BURN,1
2023-05-04T17:29,FAT_BURN,1
2023-05-04T17:30,FAT_BURN,1
2023-05-04T17:31,FAT_BURN,1
2023-05-04T17:32,CARDIO,2
2023-05-04T17:33,FAT_BURN,1
2023-05-04T17:35,FAT_BURN,1
2023-05-04T17:36,FAT_BURN,1
2023-05-04T17:37,FAT_BURN,1
2023-05-04T17:38,FAT_BURN,1
2023-05-04T17:39,FAT_BURN,1
2023-05-04T17:40,FAT_BURN,1
2023-05-04T17:41,FAT_BURN,1
2023-05-04T17:43,FAT_BURN,1
2023-05-04T17:44,FAT_BURN,1
2023-05-05T11:00,FAT_BURN,1
2023-05-05T11:01,FAT_BURN,1
2023-05-05T11:02,CARDIO,2
2023-05-05T11:03,CARDIO,2
2023-05-05T11:04,CARDIO,2
2023-05-05T11:05,FAT_BURN,1
2023-05-05T11:06,FAT_BURN,1
2023-05-05T11:07,FAT_BURN,1
2023-05-05T11:08,CARDIO,2
2023-05-05T11:09,CARDIO,2
2023-05-05T11:10,CARDIO,2
2023-05-05T11:11,CARDIO,2
2023-05-05T11:12,CARDIO,2
2023-05-05T11:13,CARDIO,2
2023-05-05T11:14,CARDIO,2
2023-05-05T11:15,CARDIO,2
2023-05-05T11:16,CARDIO,2
2023-05-05T11:17,CARDIO,2
2023-05-05T11:18,CARDIO,2
2023-05-05T11:19,CARDIO,2
2023-05-05T11:20,CARDIO,2
2023-05-05T11:21,CARDIO,2
2023-05-05T11:22,CARDIO,2
2023-05-05T11:23,CARDIO,2
2023-05-05T11:24,CARDIO,2
2023-05-05T11:25,CARDIO,2
2023-05-05T11:26,CARDIO,2
2023-05-05T11:27,CARDIO,2
2023-05-05T11:28,CARDIO,2
2023-05-05T11:29,FAT_BURN,1
2023-05-05T11:30,FAT_BURN,1
2023-05-05T11:31,FAT_BURN,1
2023-05-05T11:32,FAT_BURN,1
2023-05-05T11:33,FAT_BURN,1
2023-05-05T11:34,FAT_BURN,1
2023-05-05T11:52,FAT_BURN,1
2023-05-05T11:54,FAT_BURN,1
2023-05-05T11:56,FAT_BURN,1
2023-05-05T12:03,FAT_BURN,1
2023-05-05T12:04,FAT_BURN,1
2023-05-05T13:55,FAT_BURN,1
2023-05-05T14:00,FAT_BURN,1
2023-05-05T14:01,FAT_BURN,1
2023-05-05T14:02,FAT_BURN,1
2023-05-05T14:03,FAT_BURN,1
2023-05-05T14:04,FAT_BURN,1
2023-05-05T14:05,FAT_BURN,1
2023-05-05T14:06,FAT_BURN,1
2023-05-05T14:07,FAT_BURN,1
2023-05-05T14:08,FAT_BURN,1
2023-05-05T14:09,FAT_BURN,1
2023-05-05T14:10,FAT_BURN,1
2023-05-05T14:11,FAT_BURN,1
2023-05-05T14:12,FAT_BURN,1
2023-05-05T14:13,FAT_BURN,1
2023-05-05T14:14,FAT_BURN,1
2023-05-05T14:15,FAT_BURN,1
2023-05-05T14:16,FAT_BURN,1
2023-05-05T14:17,FAT_BURN,1
2023-05-05T14:34,FAT_BURN,1
2023-05-05T14:35,FAT_BURN,1
2023-05-05T14:36,FAT_BURN,1
2023-05-05T14:37,FAT_BURN,1
2023-05-05T14:41,FAT_BURN,1
2023-05-05T14:42,CARDIO,2
2023-05-05T14:43,CARDIO,2
2023-05-05T14:44,CARDIO,2
2023-05-05T14:45,CARDIO,2
2023-05-05T14:46,FAT_BURN,1
2023-05-05T14:47,FAT_BURN,1
2023-05-05T14:48,FAT_BURN,1
2023-05-05T14:49,FAT_BURN,1
2023-05-05T14:50,FAT_BURN,1
2023-05-05T15:07,CARDIO,2
2023-05-05T15:08,CARDIO,2
2023-05-05T15:09,FAT_BURN,1
2023-05-05T15:10,FAT_BURN,1
2023-05-05T15:11,FAT_BURN,1
2023-05-05T15:12,FAT_BURN,1
2023-05-05T15:14,FAT_BURN,1
2023-05-05T15:15,FAT_BURN,1
2023-05-05T15:16,FAT_BURN,1
2023-05-05T15:17,FAT_BURN,1
2023-05-05T15:18,FAT_BURN,1
2023-05-05T15:19,FAT_BURN,1
2023-05-05T15:22,FAT_BURN,1
2023-05-05T15:23,FAT_BURN,1
2023-05-05T15:24,CARDIO,2
2023-05-05T15:25,FAT_BURN,1
2023-05-05T15:26,FAT_BURN,1
2023-05-05T15:27,FAT_BURN,1
2023-05-05T15:30,CARDIO,2
2023-05-05T15:31,FAT_BURN,1
2023-05-05T15:32,FAT_BURN,1
2023-05-05T15:34,FAT_BURN,1
2023-05-05T15:39,FAT_BURN,1
2023-05-05T15:40,FAT_BURN,1
2023-05-05T15:41,CARDIO,2
2023-05-05T15:42,PEAK,2
2023-05-05T15:43,CARDIO,2
2023-05-05T15:44,FAT_BURN,1
2023-05-05T15:46,FAT_BURN,1
2023-05-05T15:47,FAT_BURN,1
2023-05-05T15:48,FAT_BURN,1
2023-05-05T15:49,FAT_BURN,1
2023-05-05T16:40,FAT_BURN,1
2023-05-05T16:41,FAT_BURN,1
2023-05-05T16:42,FAT_BURN,1
2023-05-05T16:44,FAT_BURN,1
2023-05-05T16:53,FAT_BURN,1
2023-05-05T17:01,CARDIO,2
2023-05-05T17:02,FAT_BURN,1
2023-05-05T17:03,FAT_BURN,1
2023-05-05T17:05,FAT_BURN,1
2023-05-05T17:06,FAT_BURN,1
2023-05-05T17:07,FAT_BURN,1
2023-05-05T17:08,FAT_BURN,1
2023-05-05T17:09,CARDIO,2
2023-05-05T17:10,FAT_BURN,1
2023-05-05T17:11,FAT_BURN,1
2023-05-05T17:12,FAT_BURN,1
2023-05-05T17:13,FAT_BURN,1
2023-05-05T17:41,FAT_BURN,1
2023-05-05T17:45,FAT_BURN,1
2023-05-05T17:46,FAT_BURN,1
2023-05-05T17:47,FAT_BURN,1
2023-05-05T17:52,FAT_BURN,1
2023-05-05T17:53,FAT_BURN,1
2023-05-05T19:57,FAT_BURN,1
2023-05-05T19:59,FAT_BURN,1
2023-05-07T18:50,FAT_BURN,1
2023-05-07T18:51,FAT_BURN,1
2023-05-07T18:53,FAT_BURN,1
2023-05-07T18:54,FAT_BURN,1
2023-05-07T18:55,FAT_BURN,1
2023-05-07T18:56,FAT_BURN,1
2023-05-07T18:57,FAT_BURN,1
2023-05-07T18:58,FAT_BURN,1
2023-05-07T18:59,FAT_BURN,1
2023-05-07T19:00,FAT_BURN,1
2023-05-07T19:01,FAT_BURN,1
2023-05-07T19:02,FAT_BURN,1
2023-05-07T19:09,FAT_BURN,1
2023-05-07T19:10,CARDIO,2
2023-05-07T19:11,CARDIO,2
2023-05-07T19:12,CARDIO,2
2023-05-07T19:13,FAT_BURN,1
2023-05-07T19:14,FAT_BURN,1
2023-05-07T19:20,FAT_BURN,1
2023-05-07T19:21,FAT_BURN,1
2023-05-07T19:33,FAT_BURN,1
2023-05-07T19:39,FAT_BURN,1
2023-05-07T19:40,FAT_BURN,1
2023-05-07T19:41,FAT_BURN,1
2023-05-07T19:42,FAT_BURN,1
2023-05-07T19:43,FAT_BURN,1
2023-05-07T19:44,FAT_BURN,1
2023-05-07T19:46,FAT_BURN,1
2023-05-07T19:47,FAT_BURN,1
2023-05-07T19:48,FAT_BURN,1
2023-05-07T19:49,FAT_BURN,1
2023-05-07T19:50,FAT_BURN,1
2023-05-07T19:51,FAT_BURN,1
2023-05-07T19:52,FAT_BURN,1
2023-05-07T19:53,FAT_BURN,1
2023-05-07T19:54,FAT_BURN,1
2023-05-07T19:55,FAT_BURN,1
2023-05-07T19:57,FAT_BURN,1
2023-05-07T20:38,FAT_BURN,1
2023-05-08T07:47,FAT_BURN,1
2023-05-08T07:48,FAT_BURN,1
2023-05-08T10:48,FAT_BURN,1
2023-05-08T10:49,FAT_BURN,1
2023-05-08T10:50,FAT_BURN,1
2023-05-08T10:51,FAT_BURN,1
2023-05-08T10:53,FAT_BURN,1
2023-05-08T10:54,FAT_BURN,1
2023-05-08T10:55,FAT_BURN,1
2023-05-08T10:56,FAT_BURN,1
2023-05-08T10:57,FAT_BURN,1
2023-05-08T10:58,FAT_BURN,1
2023-05-08T10:59,FAT_BURN,1
2023-05-08T11:00,FAT_BURN,1
2023-05-08T11:02,FAT_BURN,1
2023-05-08T11:03,FAT_BURN,1
2023-05-08T11:05,FAT_BURN,1
2023-05-08T11:06,FAT_BURN,1
2023-05-08T11:07,FAT_BURN,1
2023-05-08T11:08,FAT_BURN,1
2023-05-08T11:09,FAT_BURN,1
2023-05-08T11:10,FAT_BURN,1
2023-05-08T11:13,FAT_BURN,1
2023-05-08T11:14,CARDIO,2
2023-05-08T11:15,CARDIO,2
2023-05-08T11:16,CARDIO,2
2023-05-08T11:17,CARDIO,2
2023-05-08T11:18,CARDIO,2
2023-05-08T11:19,FAT_BURN,1
2023-05-08T11:21,FAT_BURN,1
2023-05-08T11:22,FAT_BURN,1
2023-05-08T11:23,FAT_BURN,1
2023-05-08T11:24,FAT_BURN,1
2023-05-08T11:25,FAT_BURN,1
2023-05-08T13:58,FAT_BURN,1
2023-05-08T13:59,FAT_BURN,1
2023-05-08T14:00,FAT_BURN,1
2023-05-08T14:03,FAT_BURN,1
2023-05-08T14:04,FAT_BURN,1
2023-05-08T14:06,FAT_BURN,1
2023-05-08T14:07,FAT_BURN,1
2023-05-08T14:08,FAT_BURN,1
2023-05-08T14:09,FAT_BURN,1
2023-05-08T14:10,FAT_BURN,1
2023-05-08T14:11,FAT_BURN,1
2023-05-08T14:12,FAT_BURN,1
2023-05-08T14:13,FAT_BURN,1
2023-05-08T14:14,FAT_BURN,1
2023-05-08T14:15,FAT_BURN,1
2023-05-08T14:16,FAT_BURN,1
2023-05-08T14:17,FAT_BURN,1
2023-05-08T14:18,FAT_BURN,1
2023-05-08T14:19,FAT_BURN,1
2023-05-08T14:20,FAT_BURN,1
2023-05-08T14:21,FAT_BURN,1
2023-05-08T14:22,FAT_BURN,1
2023-05-08T14:25,FAT_BURN,1
2023-05-08T14:26,FAT_BURN,1
2023-05-08T14:27,FAT_BURN,1
2023-05-08T14:28,FAT_BURN,1
2023-05-08T14:29,FAT_BURN,1
2023-05-08T14:33,FAT_BURN,1
2023-05-08T14:34,FAT_BURN,1
2023-05-08T14:35,FAT_BURN,1
2023-05-08T14:36,FAT_BURN,1
2023-05-08T14:37,FAT_BURN,1
2023-05-08T14:38,FAT_BURN,1
2023-05-08T14:39,FAT_BURN,1
2023-05-08T14:40,FAT_BURN,1
2023-05-08T14:41,FAT_BURN,1
2023-05-08T14:42,FAT_BURN,1
2023-05-08T14:43,FAT_BURN,1
2023-05-08T14:44,FAT_BURN,1
2023-05-08T14:45,FAT_BURN,1
2023-05-08T14:46,CARDIO,2
2023-05-08T14:47,FAT_BURN,1
2023-05-08T14:59,FAT_BURN,1
2023-05-08T15:00,FAT_BURN,1
2023-05-08T15:01,FAT_BURN,1
2023-05-08T15:02,FAT_BURN,1
2023-05-08T15:03,FAT_BURN,1
2023-05-08T15:04,FAT_BURN,1
2023-05-08T15:05,FAT_BURN,1
2023-05-08T15:06,FAT_BURN,1
2023-05-08T15:07,FAT_BURN,1
2023-05-08T15:08,FAT_BURN,1
2023-05-08T15:09,FAT_BURN,1
2023-05-08T15:10,FAT_BURN,1
2023-05-08T15:11,FAT_BURN,1
2023-05-08T15:12,FAT_BURN,1
2023-05-08T15:13,FAT_BURN,1
2023-05-08T15:14,FAT_BURN,1
2023-05-08T15:15,FAT_BURN,1
2023-05-08T15:16,FAT_BURN,1
2023-05-08T15:17,FAT_BURN,1
2023-05-08T15:18,FAT_BURN,1
2023-05-08T15:19,FAT_BURN,1
2023-05-08T15:20,FAT_BURN,1
2023-05-08T15:21,FAT_BURN,1
2023-05-08T15:22,FAT_BURN,1
2023-05-08T15:23,FAT_BURN,1
2023-05-08T15:24,FAT_BURN,1
2023-05-08T15:33,FAT_BURN,1
2023-05-08T15:34,FAT_BURN,1
2023-05-08T15:43,FAT_BURN,1
2023-05-08T15:44,FAT_BURN,1
2023-05-08T15:45,FAT_BURN,1
2023-05-08T15:47,FAT_BURN,1
2023-05-08T15:48,FAT_BURN,1
2023-05-08T15:49,FAT_BURN,1
2023-05-08T15:50,FAT_BURN,1
2023-05-08T15:53,FAT_BURN,1
2023-05-08T15:54,FAT_BURN,1
2023-05-08T15:55,FAT_BURN,1
2023-05-08T15:56,FAT_BURN,1
2023-05-08T15:57,FAT_BURN,1
2023-05-08T16:02,FAT_BURN,1
2023-05-08T16:03,FAT_BURN,1
2023-05-08T16:04,FAT_BURN,1
2023-05-08T16:05,CARDIO,2
2023-05-08T16:06,FAT_BURN,1
2023-05-08T16:07,CARDIO,2
2023-05-08T16:08,CARDIO,2
2023-05-08T16:09,CARDIO,2
2023-05-08T16:10,FAT_BURN,1
2023-05-08T16:11,FAT_BURN,1
2023-05-08T16:12,FAT_BURN,1
2023-05-08T16:13,FAT_BURN,1
2023-05-08T16:47,FAT_BURN,1
2023-05-08T16:48,FAT_BURN,1
2023-05-08T16:50,FAT_BURN,1
2023-05-08T16:51,FAT_BURN,1
2023-05-08T16:52,FAT_BURN,1
2023-05-08T16:53,FAT_BURN,1
2023-05-08T16:58,FAT_BURN,1
2023-05-08T17:06,FAT_BURN,1
2023-05-08T17:07,FAT_BURN,1
2023-05-08T17:08,FAT_BURN,1
2023-05-08T17:11,FAT_BURN,1
2023-05-08T17:12,FAT_BURN,1
2023-05-08T17:13,FAT_BURN,1
2023-05-08T17:17,FAT_BURN,1
2023-05-08T17:21,FAT_BURN,1
2023-05-08T17:22,FAT_BURN,1
2023-05-08T17:23,FAT_BURN,1
2023-05-08T17:24,FAT_BURN,1
2023-05-08T17:26,FAT_BURN,1
2023-05-08T17:27,FAT_BURN,1
2023-05-08T17:28,FAT_BURN,1
2023-05-08T17:29,FAT_BURN,1
2023-05-08T17:30,FAT_BURN,1
2023-05-08T17:31,FAT_BURN,1
2023-05-08T17:34,FAT_BURN,1
2023-05-08T17:36,FAT_BURN,1
2023-05-08T17:40,FAT_BURN,1
2023-05-08T17:41,CARDIO,2
2023-05-08T17:42,CARDIO,2
2023-05-08T17:45,FAT_BURN,1
2023-05-08T17:47,FAT_BURN,1
2023-05-08T17:48,CARDIO,2
2023-05-08T17:50,FAT_BURN,1
2023-05-08T17:54,FAT_BURN,1
2023-05-08T17:56,FAT_BURN,1
2023-05-08T17:57,CARDIO,2
2023-05-08T17:58,CARDIO,2
2023-05-08T17:59,CARDIO,2
2023-05-08T18:00,CARDIO,2
2023-05-08T18:01,CARDIO,2
2023-05-08T18:02,CARDIO,2
2023-05-08T18:03,CARDIO,2
2023-05-08T18:04,CARDIO,2
2023-05-08T18:05,CARDIO,2
2023-05-08T18:06,CARDIO,2
2023-05-08T18:07,FAT_BURN,1
2023-05-08T18:08,FAT_BURN,1
2023-05-08T18:09,FAT_BURN,1
2023-05-08T18:10,FAT_BURN,1
2023-05-08T18:11,FAT_BURN,1
2023-05-08T18:12,FAT_BURN,1
2023-05-08T18:13,FAT_BURN,1
2023-05-08T18:14,FAT_BURN,1
2023-05-08T18:15,FAT_BURN,1
2023-05-08T18:16,FAT_BURN,1
2023-05-08T18:17,FAT_BURN,1
2023-05-08T18:18,FAT_BURN,1
2023-05-08T18:19,FAT_BURN,1
2023-05-08T18:20,FAT_BURN,1
2023-05-08T18:21,FAT_BURN,1
2023-05-08T18:22,FAT_BURN,1
2023-05-08T18:23,FAT_BURN,1
2023-05-08T18:24,FAT_BURN,1
2023-05-08T18:25,FAT_BURN,1
2023-05-08T18:26,FAT_BURN,1
2023-05-08T18:27,FAT_BURN,1
2023-05-08T18:28,FAT_BURN,1
2023-05-08T18:29,FAT_BURN,1
2023-05-08T18:30,FAT_BURN,1
2023-05-08T18:31,FAT_BURN,1
2023-05-08T18:32,FAT_BURN,1
2023-05-08T18:33,FAT_BURN,1
2023-05-08T18:34,FAT_BURN,1
2023-05-08T18:35,FAT_BURN,1
2023-05-08T18:36,FAT_BURN,1
2023-05-08T18:37,FAT_BURN,1
2023-05-08T18:38,FAT_BURN,1
2023-05-08T18:42,FAT_BURN,1
2023-05-08T18:43,FAT_BURN,1
2023-05-08T18:44,FAT_BURN,1
